maintenance_tasks.uid,maintenance_tasks.need_date,maintenance_tasks.device_id
tm:a8f0ce04ea76416086dd3f2cf126f22c,691.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:cdfcb84ac42940058ac3c869153a7abf,650.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:cde7fb9a096a4faea0a1ae7eca5662a1,655.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:4148de323c8e4474991a21b803dd3b68,634.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:b228b583436048b5b16747fd8270f161,790.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:b2cc69b40a634f519c4677364451ddfc,784.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:87f76a498ab64daea381eb698683f966,789.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:78e725097a6c4e3ead3abeae18a9c297,779.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:0016489277d74c60ac306ab95a0cd9c2,531.0,dev:99b24802323d481a8a24a8face6f4843
tm:36e1840b0cc24692999f0396c306cbec,542.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:fd7e1804478040bc81e658c19301e8a9,551.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:5e6efc890bc54434a9a961ff296fdf0b,630.5,dev:99b24802323d481a8a24a8face6f4843
tm:884c78a221af4d4db703b71c41cd8965,643.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:e7a7645237f04b9b8c27318bc7559c2f,666.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:1d8f83f4174e4f07b175da7a5280d581,726.5,dev:99b24802323d481a8a24a8face6f4843
tm:a573edb4109b43a49378f8ede905fe0c,731.5,dev:d002253be69942a891d20dc031cc93ba
tm:03280d83570241b8bc77701022b8ff01,743.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:9ae985696fd94c14a040f6fee119573c,781.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:4432c49171204a3eabb58e2199d0e471,827.5,dev:99b24802323d481a8a24a8face6f4843
tm:78b2961aa99b4d4aa2dd0a14c6098901,897.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:2fe2c679fadb4686a8372332da227bca,926.5,dev:99b24802323d481a8a24a8face6f4843
tm:00079d9ca55b48e1871a233f8002e7ea,1025.5,dev:99b24802323d481a8a24a8face6f4843
tm:b161a7941cac48ffac4f471c5af65bb9,772.0,dev:99b24802323d481a8a24a8face6f4843
tm:728ffb1022e7443c8945c4e709c8814c,674.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:455cfa66dc384c51af7c93fbf6e7aeb8,741.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:79ebac37181b418bb4d8a01202084fb7,871.5,dev:99b24802323d481a8a24a8face6f4843
tm:630239fbde3e4ba090eeba979c3f96d7,876.5,dev:d002253be69942a891d20dc031cc93ba
tm:f2f138a2ffe94980bf3921ddc4bb5f98,904.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:0e3c11ce4bb0474281237c72a52097a2,956.5,dev:6d39f2500e464d178db757c01ac8b0b9
tm:7de7280d68784b1e8fbbf11cab4b84d9,1037.5,dev:99b24802323d481a8a24a8face6f4843
tm:13e2fbb2a6cf4bc0b17e7a84e08ac527,933.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:0640e406fb9e4d5d903b9df4a0788d8b,446.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:c8905ee140c14597aa908b78d140e3a6,557.5,dev:f615d819fb51414abf072597158bc83b
tm:f13d46d8c8794b1f8f8132508484cf88,562.5,dev:8ba203e696974d28a086402d7ab80f73
tm:e0fd5ce222894a449d4ad850ac3b54ad,506.0,dev:4e4d378f567d410487d697241734c3c7
tm:1e6ff4d01f12457ca8b7cafe7e4d5755,530.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:8c0b4afbb18c45e59964db9c893120bf,671.0,dev:8ba203e696974d28a086402d7ab80f73
tm:db5d238e50df4d778d40072b39be7e3f,606.0,dev:4e4d378f567d410487d697241734c3c7
tm:7f970df9985e4a439c3a23b6a5cf0b7e,616.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:e5f3e4df989444f79336b20badd7aaf1,702.0,dev:4e4d378f567d410487d697241734c3c7
tm:641ceb4dc56f4f62ad28d641ceaaf73c,702.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:36364ba159a743ecb24f36e3d80bbd43,803.0,dev:4e4d378f567d410487d697241734c3c7
tm:e5e3d7183d7845d7bf539749b4f47292,789.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:098192a843fd4ce38624d4af7e1b63a3,905.0,dev:4e4d378f567d410487d697241734c3c7
tm:06ba8fe7c70342f2b64e7497529721f7,874.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:c4bd8aaaa1a64350a9eb37baaf956851,961.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:35660320f9f048e3bf4df68eb04fef7c,1047.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:3cbb3bdf66e44bcf8da1b0350643ebe5,864.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:96db3d3544ba4050a4c6e04825957d6c,775.5,dev:f615d819fb51414abf072597158bc83b
tm:d0b20bb646304ec5a90fdc98fcece38c,780.5,dev:8ba203e696974d28a086402d7ab80f73
tm:6f0ac1755c464e0482bfff3729162d5a,769.5,dev:4e4d378f567d410487d697241734c3c7
tm:9c05987640cc4b87bafa5b59f2f56657,509.5,dev:021a01a8f16142a1bbac70295783e279
tm:505297b8bb234547afb350e290015415,514.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:ada4dc77f09342fcaf35e327bf1d8470,526.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:936640159c554e998001bfb45ffdac6a,507.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:3c1062ae07044bf98c79cc477a7e61cd,611.5,dev:021a01a8f16142a1bbac70295783e279
tm:af748d3c362a4d578c3da81b39a585d3,616.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:7d4aa3d934ad4ef4ac91a0b69139b534,622.5,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:63efc2a734624cc8b2fa1ccc0bce0c14,601.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:a317cdda41e84ff9a23010e1faf519f5,716.0,dev:021a01a8f16142a1bbac70295783e279
tm:c0a2eac13e9f494fb8209b4af2b5884f,721.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:50f0e20489134761ab93452cc63ca66e,725.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:a724c47c0b294f119718715b00995bc6,730.0,dev:f013821889c046c2ad179d69793afe91
tm:93dad259f41a4efbb937b21eff4210f2,692.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:121b1ccdc33043b4b83b4caa9a528c7c,821.5,dev:021a01a8f16142a1bbac70295783e279
tm:3b450d559f33403a8c791698109ce453,826.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:ebe8231c601944cb9c447fc6f51e85d4,782.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:72e54f1d80ac41f28fac16966e9ff9c5,926.5,dev:021a01a8f16142a1bbac70295783e279
tm:9f6c2088c7084f548da7254b209ca937,931.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:7d972b3814b048b98fb5b8512de3ccaf,877.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:8c2a742d85b942b0991629cbd4f831b6,931.0,dev:021a01a8f16142a1bbac70295783e279
tm:0ef32f317f5b4d6f8945dccda11ac2d0,936.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:96a3ece5d5d54f12adf36e2de3f966bf,921.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:2e869de66f0a46d49cb4596600092b57,926.0,dev:f013821889c046c2ad179d69793afe91
tm:6c9420bfc1874068b9f6ca558a069180,859.5,dev:d1e97fd18b904b2491a214f1a4c60483
tm:212188ea64234151ba8a01c16f5fdb3c,580.5,dev:09726e9da7624d3b965d49354ac7e211
tm:9665b4c3610847a18936d9570a8743bd,585.5,dev:da3906f13fe24996a59811ebee9ee930
tm:768b29c9112e4477bcdf1ce942a335e9,606.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:b04022bddbf240b09004687e692418d6,588.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:cea2559ec01b4452b336f60c833f73a3,692.0,dev:09726e9da7624d3b965d49354ac7e211
tm:d933fac285884f4f92550b36cc824601,697.0,dev:da3906f13fe24996a59811ebee9ee930
tm:91385f43ba3741e69b1305ac40123e2a,705.5,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:1f95b785eefe44f8a87bcd5061d4b970,685.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:1580189b94dc42438b51ca0cdd31cd0b,806.5,dev:09726e9da7624d3b965d49354ac7e211
tm:2f531791274f419298e0bdb6e61419ba,811.5,dev:da3906f13fe24996a59811ebee9ee930
tm:ac82c568f92b40c0aac9583587f920d8,805.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:23319d2f1d8245e7b45d8182448ccc26,781.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:376501baaf4945b4a3fb5fe87ee000d2,916.0,dev:09726e9da7624d3b965d49354ac7e211
tm:35ddc6f8bc6c4d0aba5468572b423e1c,921.0,dev:da3906f13fe24996a59811ebee9ee930
tm:6c5bd30cd85d4005ae83a7669bfd19e5,876.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:ffd601d670cf4b5c9d2aaabc7beb9806,1025.5,dev:09726e9da7624d3b965d49354ac7e211
tm:e390255df67d4dd48d1581794412bad7,973.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:5770420c804a4aea9846987c654f37aa,911.0,dev:09726e9da7624d3b965d49354ac7e211
tm:75db51efef7f4ed8bf31c442ace33310,916.0,dev:da3906f13fe24996a59811ebee9ee930
tm:969f80e540fc4f439d77236dc9f75ec1,713.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:798b7af5d413467d93a4cf3cb68ad624,714.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:b610ebe524aa475fad31a4fc40baf98f,1042.5,dev:09726e9da7624d3b965d49354ac7e211
tm:c584441abc11452f86192069e743a326,1047.5,dev:da3906f13fe24996a59811ebee9ee930
tm:036be3f0cb4443fd932de2f5f1708497,1079.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:2cd8af1547d54d8bb5d265d1881b2052,1081.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:95ce71ddd5594f36bfe6e8fabc42c9e3,1177.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:8fbb7a854922415f8667a5fbbc38c44a,572.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:a51f8d574e5a424cbf0a99ac9252bab9,424.0,dev:20a40dd7f232420c831cb46be36c815c
tm:6cd2daf3cce84e019082b0dcf1111945,611.0,dev:959203f7cafc4b218841cc27d96e70be
tm:fe6b7b35306243f0b5fb7c209188851d,672.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:88e5ce7e38e24d62af56bfafc94a1f1d,539.0,dev:20a40dd7f232420c831cb46be36c815c
tm:d2d1413049c0492f9fbb61c2d02dfc05,727.0,dev:959203f7cafc4b218841cc27d96e70be
tm:08c434a7fa744e20a99be4c8880f51ef,767.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:4ac98076f37d4edbb92e3ca498cbe47b,717.0,dev:20a40dd7f232420c831cb46be36c815c
tm:d8ffdfc4de4f4611a7f9b4e76bd9a961,840.0,dev:959203f7cafc4b218841cc27d96e70be
tm:ba7735ec742d4c6ea4ff839b951bbcfc,864.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:84bd3d55c42c452d8ec723d71f1c50ca,955.0,dev:959203f7cafc4b218841cc27d96e70be
tm:34a6c6a9a62a4c6ca0868b451af64678,958.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:d6bb9af90c204b1b865d970e43738531,1057.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:6d0f290368d34825a4cce98cea237f77,900.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:80e3149e24804f969fe4990976f4f5ee,716.5,dev:20a40dd7f232420c831cb46be36c815c
tm:e66025026c264b759ba269e5ab6819a1,749.5,dev:959203f7cafc4b218841cc27d96e70be
tm:f115dcc53bf340c698b01961ffbf99eb,995.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:a4088bd075e14f6a990f48c3bc5a1e04,941.5,dev:20a40dd7f232420c831cb46be36c815c
tm:6c0f8490bdd14fde9d4c88ae6044237f,963.0,dev:959203f7cafc4b218841cc27d96e70be
tm:b2a54a690aea445196ac5a6f5a411e17,1044.0,dev:20a40dd7f232420c831cb46be36c815c
tm:1f4e9c32adea4345aaae961722d25541,313.5,dev:c6120391722d453495ab7780c1916e9c
tm:3bbcf3e1bb6e4ce197177ae8c752b209,328.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:aac22fa590664b45b3f93d89b6ecb0c8,319.0,dev:0d9221fa9945438686409c97356f1a94
tm:8c6595c213524e84898f96592aecb2cd,412.5,dev:c6120391722d453495ab7780c1916e9c
tm:3e1e5ff8b7af4a418f2f0b787dc7d590,429.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:05cd9f0b511640b08f811db8ecff14ee,416.0,dev:0d9221fa9945438686409c97356f1a94
tm:0a00fa3e70e548dd9ee1e498c079ca87,513.0,dev:c6120391722d453495ab7780c1916e9c
tm:4463939580e5494594c1fa2d53b5f749,568.0,dev:dd0a70c3245f4456a7bbf423e313b327
tm:5db32b23056c4f2b9ade282400e2258a,515.0,dev:0d9221fa9945438686409c97356f1a94
tm:1a1c16a2f298401f9b6b976392f36c9f,610.5,dev:c6120391722d453495ab7780c1916e9c
tm:14bc12e3cca244e98157fa426f54c75c,611.0,dev:0d9221fa9945438686409c97356f1a94
tm:33e18034318e49bcb380b6a6e4f86403,707.5,dev:c6120391722d453495ab7780c1916e9c
tm:9707cffc6e4d436d930323c4c51323ae,706.0,dev:0d9221fa9945438686409c97356f1a94
tm:d3a26290761a49f1be73a5db2b6c4ee8,802.0,dev:c6120391722d453495ab7780c1916e9c
tm:6009409bcc474707833be3853091fdec,662.5,dev:c6120391722d453495ab7780c1916e9c
tm:d23065adf0df4972813feafd3ca9187b,572.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:dc7190d9499a45ffa47921a7c7c5f514,577.0,dev:0d9221fa9945438686409c97356f1a94
tm:d256b735431d46d5861c7d60155f8507,759.0,dev:c6120391722d453495ab7780c1916e9c
tm:e2299abe09d4483f9fbb61b8c31a9399,723.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:151f3f0ff6e84567b44e631b4dcb35aa,680.5,dev:0d9221fa9945438686409c97356f1a94
tm:c877d3f2972740e5ba040175db3831ac,474.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:1d525f0b64ed428bbca3eefd48086477,447.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:379f562e7fce4cd0a5a69e6acaf13207,490.0,dev:60537210eb5142139fbf55b30582c004
tm:2c26b4220fcd45cfb59e16512d647664,570.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:5927785fe9654379babe88ffa66694bf,551.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:0bd460fa2e5d4f29920d62924b0c1312,616.0,dev:60537210eb5142139fbf55b30582c004
tm:90740560b97e45e88abbf4d9332850ba,660.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:ba395041e9404efb985babfee5608dba,659.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:ad21e7f5f1134eef8e8c302d79e8e2fe,745.0,dev:60537210eb5142139fbf55b30582c004
tm:00dc4cf2c18f4a419042907d0035cc29,750.0,dev:d501263712e04c25a4db53f2fa171599
tm:451568f35bdd4f059fa008682ff24e7b,757.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:d24af6a59f3f49ce809239b4260c5a7e,852.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:7ee9abc71567489d9ad5bb82af5e6aae,947.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:98b60888b6dc4f42a26c482bb7c11f62,807.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:b39e65703ddb442689fe37e0393aaf70,622.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:592f46f26c70411f833e801ff4826e6b,688.5,dev:60537210eb5142139fbf55b30582c004
tm:6b5a3a39655344bb9c3263c756b5a95a,520.0,dev:225605e54a1d4a808f8da32766701c52
tm:54c8e088f31b483eafc528af9f4f5d77,578.5,dev:c62dbc93abe24f389d717bddc88eed43
tm:4fa0afa0c7f24415af83954382dba613,513.0,dev:e0f255e00968435896705b917cd569f7
tm:2456fdb70aa84e1f80179345cce2e2b3,607.0,dev:225605e54a1d4a808f8da32766701c52
tm:919ed38d2995466bab0ab600e846fc7f,691.5,dev:c62dbc93abe24f389d717bddc88eed43
tm:a3ecf476456546e3988f4b1a0264f417,594.0,dev:e0f255e00968435896705b917cd569f7
tm:5e83a52034ac4a33ae75c2ab9d70587f,690.0,dev:225605e54a1d4a808f8da32766701c52
tm:0ab6598375a84d5398593de0f7560ff3,800.0,dev:c62dbc93abe24f389d717bddc88eed43
tm:683c8cfa882b40ceba18106474ccdb0d,677.0,dev:e0f255e00968435896705b917cd569f7
tm:59203943560d450bb69e9dbe8f95fc61,773.0,dev:225605e54a1d4a808f8da32766701c52
tm:9c1a2de8cc1d45fc820ceff1eb10487a,781.5,dev:e0f255e00968435896705b917cd569f7
tm:99b043efd9dd45f58189149598836e15,856.0,dev:225605e54a1d4a808f8da32766701c52
tm:731c7b9677a14c92be7a17ff5bbd078f,887.0,dev:e0f255e00968435896705b917cd569f7
tm:fa427fd2e3314472b8813b7055f77dea,937.5,dev:225605e54a1d4a808f8da32766701c52
tm:31bdab93c395408ba02496526b66fa3b,973.0,dev:e0f255e00968435896705b917cd569f7
tm:eb90735bd0ea47c1bd89011f635323c8,1018.0,dev:225605e54a1d4a808f8da32766701c52
tm:96b2438f4eac4c35a7301908b3dfd7de,881.5,dev:225605e54a1d4a808f8da32766701c52
tm:01facbf3c47c4ce2bfe772730cabdb20,856.0,dev:c62dbc93abe24f389d717bddc88eed43
tm:a92819fd06b440f8b73bc5405bcad005,783.0,dev:e0f255e00968435896705b917cd569f7
tm:0755e889d3a640a9a25a51dd5986fcaf,1057.0,dev:e0f255e00968435896705b917cd569f7
tm:b0fede2fa912433e99247f65b7616e8d,584.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:c65696919a82462eb6fc6bb611044594,589.0,dev:a7f5410bb99241ca848dc06899612a67
tm:aafe237f12764e6fa9d1eefe4827f21b,598.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:25e482f7ea7e47609030443f6b0a7a85,612.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:25a881faf2fc47a796709454653feedd,617.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:071e099532074e7da073a0ab4ec1eb7a,695.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:723f584d4e9746158406f57ea9a30628,700.5,dev:a7f5410bb99241ca848dc06899612a67
tm:f4ee881714594c3492c02e208c3d5bb9,692.0,dev:82b3b7c46da34694bb75160dd9420a89
tm:5162550701354e9094697db293cc367b,741.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:14da602b04a547f3bd4002114533faa9,746.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:f9100587f8af48f49a38b38989999e69,807.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:71138d0e4b0844b089f842b58cf70246,812.5,dev:a7f5410bb99241ca848dc06899612a67
tm:471f5bf0cedb4b5ca587bce1897c8bd9,785.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:f91e9d2122a0435dbd1877a70db6ed58,869.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:4937e786838c4b1ea61d375bb5675464,874.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:df11d7c4c2a64aaaa24865ac76970210,921.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:03d470061d9c4364a3dc099849f6e1ae,926.0,dev:a7f5410bb99241ca848dc06899612a67
tm:5cd452e667ab4b7981bd872059f4833d,1032.0,dev:a7f5410bb99241ca848dc06899612a67
tm:4eeed0af02674615b17cf9753ecb1d50,1138.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:4979e161dd534307ae003e5ad605715a,1143.5,dev:a7f5410bb99241ca848dc06899612a67
tm:4a0041931fbb427494dd0da719a78b3a,934.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:2f52b92e06534655baf7d28b28eebbd7,939.0,dev:a7f5410bb99241ca848dc06899612a67
tm:a6282565cb6e447384a470aa384bebd4,754.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:17bc80d80c1644b98273a990b01d827b,871.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:33942f398b8a4ea88796f6d4bf1dfc91,1118.0,dev:82b3b7c46da34694bb75160dd9420a89
tm:e37c64051a9145219983ae958d778c02,414.0,dev:3a846c33da374c3f9f1401a2204e3569
tm:5d56f8f1db2942c981dbdd1976f8157c,456.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:d390be3567b246c5a955a10e10b06ad3,446.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:c0e9db40fbcc4796a9fd1886ee8cebd6,508.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:e384aaa7de074e2dbc9d16360bcabb3e,555.5,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:91192b59dead4e3bab3d07542c10869c,554.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:0a9c3c87004f4014a0a211498c8c5252,604.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:64833b130c72482386a4f10b652b11f9,652.5,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:af524d6c748244d8815015308c282712,657.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:12f3dd1b4cab43ec943e446a398de1ef,701.0,dev:3a846c33da374c3f9f1401a2204e3569
tm:ea7a2024bec4459e89c076fe3e83b17c,765.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:aee1b0ea92ab4c15a4ac078123d53688,798.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:1de78673853c4af3ab0eae9674cb5d65,691.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:54ec1afbd9184aa2895ce919ad133f5a,650.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:7aeffa83e2f44e96b2ee77f0e1da9ed1,655.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:ec525ad8d5704cfca4548766900ab749,634.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:3fe1e66b70724fae92f98dc4fc27bc89,790.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:49faff36098e4e1faf91cb93482b4679,784.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:7cb161987c0e445b9921951075080f65,789.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:7acda001b13247bf95dafabfe094a5d5,779.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:b4959be58e59434aa87385f06c077fa0,531.0,dev:99b24802323d481a8a24a8face6f4843
tm:700a98d9bbad405d8adba9a97ae506ff,542.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:7a8bf8fac2dc443f9bfb3495dbe0a2ac,551.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:163873258880462fb585112c54f69872,630.5,dev:99b24802323d481a8a24a8face6f4843
tm:abd4de90aad24a95abc270be07f376a4,643.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:ccad1c7962614794a8eb305918e871e6,666.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:448b69c38c1a47048cf7711cd0abd6fb,726.5,dev:99b24802323d481a8a24a8face6f4843
tm:d93319213cb541c4a46129def5ced797,731.5,dev:d002253be69942a891d20dc031cc93ba
tm:2ae9d52801434189a04b26b9bce50c82,743.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:450cc5c96c6740a1b1e080f1c4c83e94,781.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:a7f83f0b9a4c429488ed202382a29b7b,827.5,dev:99b24802323d481a8a24a8face6f4843
tm:18669b17c4244815b8c87cd4b1d78208,897.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:f04a8ad2790040bab1c9b33310997623,926.5,dev:99b24802323d481a8a24a8face6f4843
tm:994f13e02ddb43d78495efc0cfdc3e05,1025.5,dev:99b24802323d481a8a24a8face6f4843
tm:4378cb7b863a42dab8427da20340078d,772.0,dev:99b24802323d481a8a24a8face6f4843
tm:88131eb8653c44a4896586d1e45fc6f1,674.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:10f8a2aea0ce4542ba0298119274bdea,741.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:bb6e77106e9841e6a405d3bb1c168664,871.5,dev:99b24802323d481a8a24a8face6f4843
tm:2eb06203dc3b47328b2face0ecacb718,876.5,dev:d002253be69942a891d20dc031cc93ba
tm:ec055763ace24860b58b13b6285d33ab,904.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:9cf019c82d3543969d12e89607807b8c,956.5,dev:6d39f2500e464d178db757c01ac8b0b9
tm:efbf19c98bd04189bbb3bf46920d0600,1037.5,dev:99b24802323d481a8a24a8face6f4843
tm:416d4899e0ea4adf89a39d4adb0e6870,933.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:076376528d694a838c21083ef97c0ee1,446.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:8730c0144b5c4dafa9ccd9fc62d9ac88,557.5,dev:f615d819fb51414abf072597158bc83b
tm:5c702e6fef3a4de98f3506d177110b9b,562.5,dev:8ba203e696974d28a086402d7ab80f73
tm:8bbfc40b2f754083be9ebc0f2298fa3c,506.0,dev:4e4d378f567d410487d697241734c3c7
tm:2c1e2b68efbe444d9f6b60bb4848b592,530.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:1a0fa4a3d6c94155898efad03afd7d3d,671.0,dev:8ba203e696974d28a086402d7ab80f73
tm:0a790016278b44e19ba58044a9dae94e,606.0,dev:4e4d378f567d410487d697241734c3c7
tm:6e2d4258330546f5bb484f16b927abc3,616.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:8bffb4b1eb9b432f8f767ca0972fcabe,702.0,dev:4e4d378f567d410487d697241734c3c7
tm:f507b31267b8403a961a79bf6fb401fc,702.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:bc68fc20b5e24f4793f15dbc0b11c499,803.0,dev:4e4d378f567d410487d697241734c3c7
tm:8dd2fc294d6247e1b661cd9c52c8788a,789.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:d95404f3e5e54bc58d2d886fc5297031,905.0,dev:4e4d378f567d410487d697241734c3c7
tm:d46b9b44bd6e4c148ef62ed02c0c67ee,874.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:7458eda307324b38a74424491c765803,961.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:87d3dc4bf1164288aa3b0df61684ddde,1047.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:8c46f066504c4a0e845bbc3ec493b24f,864.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:860184ad8ff349449556aec1f539a14f,775.5,dev:f615d819fb51414abf072597158bc83b
tm:63389caaeeda4a0baadd8afccd659bda,780.5,dev:8ba203e696974d28a086402d7ab80f73
