production_tasks.uid,production_tasks.duration,production_tasks.routing_id
tf:3bf58c5b3e7e4fae8cd69313ce5b7166,8.0,ro:6808071d41554975a0876e17a5b012cc
tf:f82dd68386974f79a61ec6ffbc88cc86,7.0,ro:6808071d41554975a0876e17a5b012cc
tf:d0d59e772e0a4403beb93715aa9aa169,9.0,ro:6808071d41554975a0876e17a5b012cc
tf:4e7bb089dab949c6af4ab7ca9994d799,5.0,ro:6808071d41554975a0876e17a5b012cc
tf:a8f04a4ec41841fcb46bb2e37330691b,8.0,ro:6808071d41554975a0876e17a5b012cc
tf:e03483e92daf4312a875d69ac551579c,6.0,ro:6808071d41554975a0876e17a5b012cc
tf:25aba4f8f7f04974aceb556576cb6be0,2.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:9077155f95684c69b21285dd4db40af5,5.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:b993cb7a540b49f9b530b6bb88e01823,2.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:4e4629a5cca1413aa7f5448d2ffda1aa,7.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:5d9cbb98374d4030b9d29bbe0d099f66,1.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:06f1248ff7514041a35e4594f20553bc,2.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:8c8534981517412b950b14e3a9be1d2a,2.0,ro:66f79b21241d45e1ab04e3bc39d34126
tf:3fa83772c81742d2a3b5d7cbb22daffc,1.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:e82a6e29b60b4cf18da27ab02e710dbe,8.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:a6a25b5ac272446f967487a990645911,2.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:af2382f1059c4ea4bc20ab4693b26cfd,6.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:546bbb44662942b1b6307ff8c5cfb947,1.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:8a18ad7917cf4c34abb34a3ec85a65f9,1.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:8d4afbe70de44ca88d77044d5ffea3db,4.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:5b166c9e676247b0a032ce284c5aa57d,8.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:2ff7d4fa09c6471dbc872e93519bfd94,8.0,ro:9dee9a1989644124b54e560604f3cb1d
tf:1473d93138a14720a0839902e01a6242,3.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:e7ad8f36507e4eaba8c8dee7f8573b4f,2.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:78c615f06fd849d7a7e271e9b76ed83a,5.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:280df61f23334d168ec05decb6e4d6a3,3.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:17846a8756cf44f3851a73928992de6c,2.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:36e6fd7968a243c3a0b3439894f417b2,4.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:314fb16eaacb46ff8526ed9138e02c3c,1.0,ro:50c5db3b03c7473988f6daaa07e38280
tf:fbca6b9125114a2a85ec6e82b5e5079d,6.0,ro:56bdfd7602654160860c3fc861644bb2
tf:db5bb5a685e243ab8be613337d7db9fc,3.0,ro:56bdfd7602654160860c3fc861644bb2
tf:36b8b9e946234afb8f95590fd85b2709,1.0,ro:56bdfd7602654160860c3fc861644bb2
tf:ffb91e84efde47fb989ba3bd6c143d1b,6.0,ro:56bdfd7602654160860c3fc861644bb2
tf:96a7b000a01a4689868b154cf9614d96,9.0,ro:56bdfd7602654160860c3fc861644bb2
tf:ac9829bdc52e4d98aca72af4cb56f54e,9.0,ro:56bdfd7602654160860c3fc861644bb2
tf:84f8b417642d4acc8e65a53120198042,6.0,ro:56bdfd7602654160860c3fc861644bb2
tf:2cf40fa7fda642bda48e13979e67733d,2.0,ro:56bdfd7602654160860c3fc861644bb2
tf:30d5db90a5e649159743ce4d9b73527e,5.0,ro:66c870c5d9774135bab0759b1c2dc1f2
tf:93a04f40ca2b4b618274494a6e7bc3c4,7.0,ro:66c870c5d9774135bab0759b1c2dc1f2
tf:d680ea987d5f49c98c71eba4603363db,4.0,ro:66c870c5d9774135bab0759b1c2dc1f2
tf:51e363df477140f49c43ff84622ce9a7,1.0,ro:66c870c5d9774135bab0759b1c2dc1f2
tf:606f4bbf702c401cb0123a0cb8e2147d,1.0,ro:66c870c5d9774135bab0759b1c2dc1f2
tf:def341e4318a4e1f8ff63764d50fa8df,9.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:f9ebb5d68a594fc1808645fd6afe7daa,6.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:1a82919b7c814cd38e44b4a0eda32234,3.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:5b3a10604f2b4e0d8ee89a6203af2947,9.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:7f64414e9b36477b8b768f3564fc5149,2.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:30a0ce79dca74cbab63c3135556e34d5,7.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:a55b17bda8534720b87fa00fcd3575c4,3.0,ro:1677fbcb7b8d4afdb1390b5a5e17d9a3
tf:ff45451672ef460e89710bd9462c49b8,3.0,ro:f96550a09d82476882424fb59ce60ee3
tf:d1ca428933074678a4d0769ac9ab0629,6.0,ro:f96550a09d82476882424fb59ce60ee3
tf:68331bf8eaa749a9ad369f2543f67a08,3.0,ro:f96550a09d82476882424fb59ce60ee3
tf:3d32ac8570704947b24d482da35289e7,7.0,ro:f96550a09d82476882424fb59ce60ee3
tf:e1c3ddfb6ace4dec9b4ddbae6a8a0de1,3.0,ro:f96550a09d82476882424fb59ce60ee3
tf:f2fb8acc120c483db3deb0ed288db967,6.0,ro:f96550a09d82476882424fb59ce60ee3
tf:4184d57faab84dcb83389fc772ff5c25,3.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:c430aa8a42ce4e2ca7139e3bf23610f0,2.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:15b10f40770f476584b98600b6ba27cf,8.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:48fe1217941d4f3d9787f14b74deab79,7.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:40e9eb9df89646d39e3465ebae075719,3.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:4912a0685ab84837b2298c17b09233cb,5.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:c1173b7a21d74ee2ae41a9d33e64af39,5.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:572cd90d1e9d41659428ecd9650cabe3,2.0,ro:4713b259445c4103ab17feb38ed0fc5a
tf:e707239ff2ae43978418ed05dd8957a0,9.0,ro:5bde4f81f2dd4dd1a44a908395c13e10
tf:72d3006638054b92966c0277dd7cc138,3.0,ro:5bde4f81f2dd4dd1a44a908395c13e10
tf:cc2f0104ec0e445eb1e54dd2969e2d0f,3.0,ro:5bde4f81f2dd4dd1a44a908395c13e10
tf:6820975b1a384a688eadac0e39f5b55b,9.0,ro:5bde4f81f2dd4dd1a44a908395c13e10
tf:8d6e1207189a4225b93869036a41d0cc,6.0,ro:5bde4f81f2dd4dd1a44a908395c13e10
tf:cbc0e929e3664bd3b63ec6ec36cda11d,9.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:1136ff51df674f8a9a3e2d2de3d23cba,6.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:967e2cf0ea9f48e0b9b085d53fe0b640,7.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:197fdbbd5f79472dacdad57406b1ba77,7.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:e3eef9822b5b4c61b5cd53c9b6bb0a0f,1.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:8d5653757a0b447cbeaaf8abd4ceb4a2,5.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:77f5b7dab39d4bcbb50d27869383ed64,3.0,ro:a63486ccaa19433aa955b46b2fd9dd27
tf:6e44d9fee1a84132885d6e0546745546,6.0,ro:72a7285fc47449f8b96c38bef5e8177d
tf:da28dae8dc774d2bb7f139046cdfd46f,5.0,ro:72a7285fc47449f8b96c38bef5e8177d
tf:d1c28aacc2b14aa09af81c0cc506e85d,7.0,ro:72a7285fc47449f8b96c38bef5e8177d
tf:e925b895fe0146a0aa37cfff3e8e2c5c,5.0,ro:72a7285fc47449f8b96c38bef5e8177d
tf:ab34545f95cf491b9ff2786cd4a39def,8.0,ro:72a7285fc47449f8b96c38bef5e8177d
tf:8e0d86ef28cc410f83f6838111c1c38f,4.0,ro:72a7285fc47449f8b96c38bef5e8177d
tf:206a898f45f740c4af6e7cefdb490006,3.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:02cf8e3e87b343808067b86459974999,6.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:de591df67a504c76905a44a6836db897,2.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:71b16fb7b338445ab45d51a61fad66dd,8.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:a518389de2304956a9f38bc91307d6b3,1.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:ac7abdfa6b7b4f6ba3f4ab8fcb3f2216,4.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:8498467ef53c4580b0f6056f80941215,7.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:d4f76a18ecfd41f1aa5fc759e2db9651,4.0,ro:d3181943f5ff4a4288d876ca2b6a7261
tf:1031df506b1d4d23b1c4ae99b8bff1b2,9.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:565cfa03d9d340d491614720cbdb6527,5.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:ec3027d46efb4b2c860de3d73541cf2a,1.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:a365988ea5674a3684d7e8e88eaf576b,7.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:e0ed1f9d9d6a454684ca8c44aadcabdf,7.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:04cddc176136430196018fe2bcb7f00b,4.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:32f56353363546a79c0f8eeac8ff5cff,7.0,ro:2f067b6a1c344f7ba3ddab0731b75e84
tf:2ddd657ce1a14af692bdcdced2215653,4.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:4e95fa20c89b4fa6a161a20c9908f4dc,8.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:fc7fe3c655434001ae26f574fd835021,6.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:f78f17c65738493fbab557049b7084b7,1.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:6c353f8ea922489da224a928140367ab,4.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:319e3adf7f4b462c8049e388886f0a57,3.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:a3eef08ef627453c8dd04400bcb9cd8c,8.0,ro:a8f3b0e0b52d44918abbedfeb0ee9609
tf:c7bdf7d9f2984ae0b5fb7a7f70e2ebb1,5.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:eff831ec38f44536a3e5c205979d37ff,7.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:d9cf4abe7a844f41a85e9e9ef08c21bb,3.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:6880e423dff74bb1b3cafb5eb60f5506,2.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:a53a5de60a8741fbb8a807a42f3b9668,8.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:3aa7649b8811402383597b7741d59bf2,1.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:2f1338abded24335a650ee43dc3666fd,5.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:6bcb38c133864f01a53b73fe903e563c,8.0,ro:77cac4ea71e7414eba033f0439fbd034
tf:ffb3cebe30ee49eba2be34895de6924d,6.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:c04d4511576949c8afa7fdcddcdf9071,9.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:13e904ee3ebe42a1863740e8e8763b08,5.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:17b9d86f69574f8daebd45f555e4eff4,7.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:0f142371908645479ead7077888f59d3,4.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:4b2348c620844c1cb2d69622fafdb530,9.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:c06228a9eb524e268d8f71eb41cc4b93,1.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:291e519ef5034071907fcf7c96f1efdb,3.0,ro:b39b0813250042abab9bfc1f459eee8d
tf:2c337348f2d442529ccfee6768a0cc52,3.0,ro:ff046f2afd27452ea4a11af763cf8aa6
tf:7e2d4e746f784647889faab80c9465e6,9.0,ro:ff046f2afd27452ea4a11af763cf8aa6
tf:9b56e66423be4f2bab16d9940a895500,4.0,ro:ff046f2afd27452ea4a11af763cf8aa6
tf:1aa4799184cc4591806df72638780574,6.0,ro:ff046f2afd27452ea4a11af763cf8aa6
tf:9186c57773614c5eba3b6ff3f3b26a52,6.0,ro:ff046f2afd27452ea4a11af763cf8aa6
tf:98531a32135e4cb6ad32ba075139b635,7.0,ro:ff046f2afd27452ea4a11af763cf8aa6
tf:33ab69e45d944048ac4a3933bb3e0357,3.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:969873486af644f4bf5d5073c5616499,3.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:3b078b78f8bc46039503f7dff6a410c1,1.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:82bbfee6e45c46f8b09eadeab4601181,2.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:209f48891cd445229e4530bd3f17a706,9.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:eca310b3fc8342158c237115957969ac,4.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:ca2c5553e8564d7484c601af57af4a4e,6.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:4cb02ba88b9c402186e78c25fc7cdbc9,5.0,ro:d3e96668f3e4412dbf6d895d38b4687c
tf:fbd7323d66384d908dfc4976f43ae67b,6.0,ro:d1527407c53c428c98545c99919de98d
tf:64b8b6c0078f4b18ba327affe5e7bef5,9.0,ro:d1527407c53c428c98545c99919de98d
tf:6ad2e86e27ff4c7db882b07fa076c38d,1.0,ro:d1527407c53c428c98545c99919de98d
tf:dcbf27ba356147d0851621ee7323f645,3.0,ro:d1527407c53c428c98545c99919de98d
tf:7cb9b13108444423955aad6b14fcaeab,4.0,ro:d1527407c53c428c98545c99919de98d
tf:bcf21700b96c4bc59f504c83a8b46b3e,6.0,ro:d1527407c53c428c98545c99919de98d
tf:b57cb490e8914cd59f7eb5b324d8120b,4.0,ro:d1527407c53c428c98545c99919de98d
tf:2aa1d13a3aa84e77bd26352576833f0f,3.0,ro:d1527407c53c428c98545c99919de98d
tf:68e726b078b647dea6d08ef76fa04793,6.0,ro:d1527407c53c428c98545c99919de98d
tf:bc8c4afa7ff14c17aab8e750b4548e80,2.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:3a1f2a590b8d459c99c2c770d70323d4,4.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:d2c8df46f9b64d3697986127b600e910,5.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:a43c9702ad54457290007883fe7539b7,8.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:54ac3763f2004132bd70f25c57e23d85,9.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:5e9a9f1a6f3949bba6b28d3b814c9cf3,8.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:f2a75b3a654a4693b46f6d4e7efd3c49,5.0,ro:313b19b9cd2a4a36af41e8947d8654a8
tf:2a1990b70e3847a6aca229d42e4b920b,5.0,ro:c826cee034304d2e8f067405ad1785fb
tf:86e0036a9d7c420aad0e2acac609f56b,6.0,ro:c826cee034304d2e8f067405ad1785fb
tf:8802b6b224eb4a309f8058b9bfbc34fa,6.0,ro:c826cee034304d2e8f067405ad1785fb
tf:6a7c4b493ae24c7aa12bf256b6d29369,8.0,ro:c826cee034304d2e8f067405ad1785fb
tf:69f05e6dfe064833998e7092fe7ef38e,6.0,ro:c826cee034304d2e8f067405ad1785fb
tf:e27b7ffd18744a47988756d119372e81,4.0,ro:c826cee034304d2e8f067405ad1785fb
tf:b9deaf7bd1554d9c99788309ad596cad,8.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:7f60336b0f0e4594950c8f3dd302138f,1.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:08ccdbe8c2914f5d9e2be7431a1d6d48,6.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:8b6fc014f7e74de2b3729f76cbfbe24c,7.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:b0646ee84d15436bbcb5f8daaab60180,8.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:ff7abd26e88a44e3bd1cea6246d256fd,9.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:2f9ea2da611941b1983867568379dcee,6.0,ro:8e33c273f7c24f21a33b748f615e4dca
tf:1399ffee974f4041974f8e7ab9bfd62f,9.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:7047d0eaeec84a98978d0abc4978c785,2.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:93260b8cf9fc4864befd28050381e975,3.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:0515de675ade44c1853d5c7a9af38091,7.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:84a6b5d7decb47158bc6abd83ae0530f,9.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:004b2d799d9741188a41d98add729caa,1.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:d8231f9a500c44929fa922c8e70dfffb,6.0,ro:602d4fde87af451a9e31a7b027b9d0b4
tf:6559bad0e915404cab874e74c668bb83,6.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:bf8e875a950a4942990ed5026387ccae,5.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:a71b9a690a214956b6fadc4afed3ca01,6.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:42c690ac9e234be6bacfdb6cd4aa8092,8.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:13e2784ef5914997a922e6beeca0a812,3.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:de1fabc68e2448a2a952e61515075b0f,1.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:61f6a0714695466e965dea372f548959,9.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:8abafcb37ee947128b77159627caffd2,6.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:54489448a434457891b2067282f0f4f3,3.0,ro:ac90b59ed0cb4438a1288063861192b4
tf:0a1e7ca0800847c1b0f56d51932a783b,3.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:e853c2ebeb1a4d0b9b13ee0daf0508e2,9.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:94455f8640e74fc5a2de4b9f6c9fe26a,3.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:2d4e8af6775346439e4900c8197f6b1b,5.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:300e30f22bb6404fbb42e5a4938507b1,5.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:d13e5f5f4a5b43e987bfc800bfe04a36,4.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:7c274fec4e84489f89651fc1b3005503,4.0,ro:6c7dce59cd3e47529e2624b3dc0559c8
tf:80d9f96a1def458fba6ca5bb9bd8b89a,1.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:d76846f9209a447992b5f2c140d7f57a,3.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:b35a211314754810866a219353b187ee,1.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:ab612c6a53f940938109618b9b9a5574,8.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:bb6545a5fd6e46c2aab5fa6fabf77ba6,2.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:86702f695046425f845d91b7605338b9,2.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:e0ee253788764fe6823f68c4fdcd7c48,7.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:b299f29175744d0c8689ce3c53e99b29,6.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:cae71a09b22f465e8866a6aa276fc1ef,2.0,ro:1adb309aa1ff49db8032402fe2e25b0e
tf:36d9e017b6b644aeb6c5a02c073dd63a,9.0,ro:11d7da85583343f7aeb41737d8a28569
tf:f29d7c8be0a747e8943912dd38691319,1.0,ro:11d7da85583343f7aeb41737d8a28569
tf:3a02b870a3904ab7a29b3d82823d60b5,5.0,ro:11d7da85583343f7aeb41737d8a28569
tf:43900f42906b4109ba786b43e3abc804,6.0,ro:11d7da85583343f7aeb41737d8a28569
tf:4b88b86164aa4b51a4e3c22bef1bcc06,5.0,ro:11d7da85583343f7aeb41737d8a28569
tf:aefe5e7448e34c21962ae78ca0f83941,5.0,ro:030900f9b7f74a58b841c0265c67788e
tf:d3c4a6f3a8c54d9c94be531f0278e01c,7.0,ro:030900f9b7f74a58b841c0265c67788e
tf:6ce06094fc294e12b337ece21766e216,6.0,ro:030900f9b7f74a58b841c0265c67788e
tf:63333b6128e842e78e0984c5e70c85e1,1.0,ro:030900f9b7f74a58b841c0265c67788e
tf:5121dc83d6fb49959e68bb9d54092c64,9.0,ro:030900f9b7f74a58b841c0265c67788e
tf:aca5b67724584015b6dfcfcc32ec5368,7.0,ro:030900f9b7f74a58b841c0265c67788e
tf:ffc11b00f9264f4695df0f8ff4c6c39d,1.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:3dbb8c16bf6f4157a9cdb2886c351399,2.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:7855e06df820432182742696e90242c2,5.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:832adbe91989442495a4fdf17c58b828,1.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:1aa653e143dd4e2c96863e6a2efc6f39,3.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:f4aa66dcb34546f98d6144e8f16eb7f0,4.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:663f8877471442df8cb3c9b03cec7b1d,3.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:c04e0c87fedf413f966731021a36569b,2.0,ro:d9673dd2a7b3466da750ca3f0ea5259b
tf:f95cec8e774947f1afcf54afc6a4d454,3.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:26c7efed697a40639101510943c08d8d,6.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:88fc228c8f0b4423a607c1137d86c748,7.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:6df5246b21c648098f48fde0f24c2ef6,3.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:5e693e665ac44f5186c20ac6e696f46f,3.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:ac9baf6d804844fba15aa7c24e150126,6.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:a4c193baf6a3476b9ba062d24063c120,8.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:1959795572774e1286fc90abaf096ae9,2.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:def1c23874c4476fa8be866940dd4a70,1.0,ro:05a40e6d4e604b3491fc0f9a0e306f9b
tf:b68295171df04a48b6f74e4bb137286e,6.0,ro:012c3c81d6844860a87e429963cad67a
tf:18e897e2c3be44ac9689c6dfcc615ac2,9.0,ro:012c3c81d6844860a87e429963cad67a
tf:b3b3c00f266b4a65a8121c044ca050c3,5.0,ro:012c3c81d6844860a87e429963cad67a
tf:05977507f47042bf907aa424722702c3,1.0,ro:012c3c81d6844860a87e429963cad67a
tf:3d18564e4133439c854602ae0b4443a5,1.0,ro:012c3c81d6844860a87e429963cad67a
tf:a311ad847a234d3e81e2b94558b921db,8.0,ro:012c3c81d6844860a87e429963cad67a
tf:0fca0aac9c444402a4c6aea7289f7d72,4.0,ro:012c3c81d6844860a87e429963cad67a
tf:5721f4e03dfb4478ac26ec26b2c1bc79,6.0,ro:b1770fea627c486887d4ba8566ba22bc
tf:dbc3df27b7c64d9b91624901aff3ff0d,3.0,ro:b1770fea627c486887d4ba8566ba22bc
tf:197a7a0826f44005934b91dafe7aa2fc,4.0,ro:b1770fea627c486887d4ba8566ba22bc
tf:210dd21227c24d2abcc6f3f2fef2f6e1,6.0,ro:b1770fea627c486887d4ba8566ba22bc
tf:4031145f7ed140c5a3664bddc3ae85b8,9.0,ro:b1770fea627c486887d4ba8566ba22bc
tf:f58f1c61f58c4a46b445e337342ab5a1,2.0,ro:b1770fea627c486887d4ba8566ba22bc
tf:d29a335bd99f46c8812dc80dbde9306c,7.0,ro:c87e45960aea4b9c8254bba601a54901
tf:fe3422fc09204061a3b3b1aedb8f0c93,7.0,ro:c87e45960aea4b9c8254bba601a54901
tf:47448cc48c5f4c46ba0aeeea2d1d75ee,5.0,ro:c87e45960aea4b9c8254bba601a54901
tf:d43144c555844765bf2d896cb03486f9,4.0,ro:c87e45960aea4b9c8254bba601a54901
tf:9398ac9ee2c943c48d2228c9304c71e6,4.0,ro:c87e45960aea4b9c8254bba601a54901
tf:e0b242cfc1704f36ab97b34324be71c7,1.0,ro:c87e45960aea4b9c8254bba601a54901
tf:9dd16b5c160f49e98fe39d127d2bc5e6,3.0,ro:c87e45960aea4b9c8254bba601a54901
tf:fa60676f7a7946ae9068cb908a66a8bc,1.0,ro:c87e45960aea4b9c8254bba601a54901
tf:231b2f80d9884b8b927268340a787c19,1.0,ro:c87e45960aea4b9c8254bba601a54901
tf:5dbba45a0cc4446d981dd1913ea057de,3.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:b739af247a8244af8a2c26f043aa0dc6,3.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:1a93de0ab1314019b6accffbce5e083e,4.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:53e14d721a7f4505a009b31db0f37946,9.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:747618e302ea47218746de742abf8d34,8.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:fdac8d193b404dd8be86028c4262168f,4.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:85bd4f11b1974330b28d34e0a4550cb4,5.0,ro:3c40dbba8a5b4baf8d1494667cfb0484
tf:1a4cedefe1c942b980ba8f89eb05b4e2,1.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
tf:5d24fb5075b04d038c96a051d9447547,6.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
tf:d63bfb83658b4143ab70399f676df428,7.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
tf:abd20b82b388431cb47968b2acade7d8,3.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
tf:9548b3041c8a44deafdc0e15dc5463f9,6.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
tf:f74e2263eceb42729348c438850ed464,4.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
tf:075acde91ea44cafa6eca02f7cde59df,1.0,ro:f4e20110693b4bf2b5c24db1c02d4da6
