positions.task_id,positions.exp_id,positions.start_time,positions.end_time,positions.ressource_id
tm:890623e912ca450786580f86765518a8,exp:afe00d1fff2345ae8b260291a22719ad,511.0,516.0,mr:ca39caf83c1c44e885a0a470191f9b24
tm:96a4da190d4447b088ef50a0b022475d,exp:afe00d1fff2345ae8b260291a22719ad,526.0,531.0,mr:ca39caf83c1c44e885a0a470191f9b24
tm:cc54325efb514926bb877b8a1ba3185f,exp:afe00d1fff2345ae8b260291a22719ad,587.5,592.5,mr:ca39caf83c1c44e885a0a470191f9b24
tf:45a667553fb84cb7b7a5bea3d1da1887,exp:afe00d1fff2345ae8b260291a22719ad,540.5,549.5,ma:9180381d9c3f435795dc110c6b9d713e
tf:b0b4149bbe5b4d2aa426c2f3f0f23f44,exp:afe00d1fff2345ae8b260291a22719ad,549.5,551.0,ma:9180381d9c3f435795dc110c6b9d713e
tf:0c0daccdde604b5da4c962e12bf6aaef,exp:afe00d1fff2345ae8b260291a22719ad,782.5,794.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:b11a162d6f55443fa1bc15bdf3d01d58,exp:afe00d1fff2345ae8b260291a22719ad,551.0,558.5,ma:9180381d9c3f435795dc110c6b9d713e
tf:845d99f9d0374c83a45753bd59d98e2d,exp:afe00d1fff2345ae8b260291a22719ad,558.5,560.0,ma:9180381d9c3f435795dc110c6b9d713e
tf:1b37494bb88742748689c216bb82cbd9,exp:afe00d1fff2345ae8b260291a22719ad,794.5,800.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:be774b51e704465c9d96812517fca409,exp:afe00d1fff2345ae8b260291a22719ad,592.5,597.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:b964f199fc304a75a5151ee0c641d820,exp:afe00d1fff2345ae8b260291a22719ad,800.5,807.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:364867ddc0874b10883ef5b97e8a42f6,exp:afe00d1fff2345ae8b260291a22719ad,597.5,603.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:2cc8644ace724208b9d3e4b41c682cae,exp:afe00d1fff2345ae8b260291a22719ad,603.5,608.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:5a636a6569db4db9915b27c9edb4dacb,exp:afe00d1fff2345ae8b260291a22719ad,608.5,615.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:7b17bde83c054ad4bef2662f3479fbc7,exp:afe00d1fff2345ae8b260291a22719ad,615.5,624.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:9c6fcd846fc6418cabde8631e5c24fc6,exp:afe00d1fff2345ae8b260291a22719ad,624.5,630.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:1830ad16c7c748a0b46286c3493f0689,exp:afe00d1fff2345ae8b260291a22719ad,630.5,634.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:c98328a43aa145e499f642b3b969b4a6,exp:afe00d1fff2345ae8b260291a22719ad,634.5,636.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:706db151b02e4affa9bfc5265038e56b,exp:afe00d1fff2345ae8b260291a22719ad,636.5,638.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:135d59f8dffe421daa14d1e516ed596b,exp:afe00d1fff2345ae8b260291a22719ad,807.5,815.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:7c16bfffd0134304913a2c623b69c18c,exp:afe00d1fff2345ae8b260291a22719ad,615.0,618.0,ma:9180381d9c3f435795dc110c6b9d713e
tf:a116be79f19340a19c28591195616dc0,exp:afe00d1fff2345ae8b260291a22719ad,618.0,619.5,ma:9180381d9c3f435795dc110c6b9d713e
tf:12e8fc9200b0433aa8c109a4e4672bbb,exp:afe00d1fff2345ae8b260291a22719ad,648.5,660.5,ma:9180381d9c3f435795dc110c6b9d713e
tf:2114c35d9153404aa08e19c5ef407699,exp:afe00d1fff2345ae8b260291a22719ad,815.5,818.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:41c1f6a2db02431da68cbe1f152635b2,exp:afe00d1fff2345ae8b260291a22719ad,818.5,830.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:b89d62e9f90949d998fa7050a7342428,exp:afe00d1fff2345ae8b260291a22719ad,662.5,668.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:fcb419d178684aeb8727cca961198bfb,exp:afe00d1fff2345ae8b260291a22719ad,668.5,676.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:dd99cc04ef614c28b30705532228430d,exp:afe00d1fff2345ae8b260291a22719ad,835.5,838.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:0dca9d8364154daa8a33c6f2265b6305,exp:afe00d1fff2345ae8b260291a22719ad,838.5,843.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:08123b079f0448fdb761adada81b08e7,exp:afe00d1fff2345ae8b260291a22719ad,676.5,682.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:d4c4efc941654ee4a0f2c54645e4014b,exp:afe00d1fff2345ae8b260291a22719ad,682.5,691.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:d9151e5432a04842afad31fc4b4fbdb0,exp:afe00d1fff2345ae8b260291a22719ad,843.5,850.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:3eaf676a6cf1428f9dd18774751b78b5,exp:afe00d1fff2345ae8b260291a22719ad,850.5,852.0,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:219b9ae4b0a64a0593f80485350ba06c,exp:afe00d1fff2345ae8b260291a22719ad,852.0,858.0,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:f3965ac0631e43a78290e8c9eb680726,exp:afe00d1fff2345ae8b260291a22719ad,858.0,865.5,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:dfd80f18ac4543008d8ecf74ae051a5a,exp:afe00d1fff2345ae8b260291a22719ad,777.5,780.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:45149f257f54476a8438c328e7f3d22b,exp:afe00d1fff2345ae8b260291a22719ad,780.5,784.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:e7cdb1840be04365b9aecea8bb45031e,exp:afe00d1fff2345ae8b260291a22719ad,784.5,793.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:03c08aac0e3a4f768371273f71b3c6ff,exp:afe00d1fff2345ae8b260291a22719ad,793.5,795.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:ba78342f909d4c36a1d3de09a3c07feb,exp:afe00d1fff2345ae8b260291a22719ad,795.5,800.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:f507ab6e48c94d57bff0fa46fb602760,exp:afe00d1fff2345ae8b260291a22719ad,800.5,803.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tm:e3ea017f1f404ec2b0874d631ec17c58,exp:afe00d1fff2345ae8b260291a22719ad,830.5,835.5,mr:6b89d83ab91c4080b130c1d3ea872324
tm:77dba67c99eb459b993193ba23c91df0,exp:afe00d1fff2345ae8b260291a22719ad,643.5,648.5,mr:ca39caf83c1c44e885a0a470191f9b24
tm:85ff04a2cb59454b8da22e1a751a4e93,exp:afe00d1fff2345ae8b260291a22719ad,638.5,643.5,mr:ca39caf83c1c44e885a0a470191f9b24
tf:4e2118c3797947ed97ff1cbf9981391d,exp:afe00d1fff2345ae8b260291a22719ad,794.5,802.0,ma:9180381d9c3f435795dc110c6b9d713e
tf:4b3f3748a3b94d678c7636b96e6d1cbd,exp:afe00d1fff2345ae8b260291a22719ad,865.5,873.0,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:9de547b0ed1941cf8294fc5f6b62210f,exp:afe00d1fff2345ae8b260291a22719ad,873.0,879.0,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:71385c3e7ad74ecca58d2777aad9b3a1,exp:afe00d1fff2345ae8b260291a22719ad,803.5,804.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:e9efd2557a8c47c0bef762071f37fed0,exp:afe00d1fff2345ae8b260291a22719ad,807.5,813.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:1eb44722440e4f58be78b7e3fbdb6a96,exp:afe00d1fff2345ae8b260291a22719ad,879.0,883.0,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:dfc1f5bae12841e0aa819f2480aa24a1,exp:afe00d1fff2345ae8b260291a22719ad,830.5,835.5,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:95fcfc8bfc69490db541b23c6d953eef,exp:afe00d1fff2345ae8b260291a22719ad,883.0,887.0,ma:0ca42e9ffd8c42e291cbdb4e0a808434
tf:a44598fa76c34549aeec953d822228ef,exp:afe00d1fff2345ae8b260291a22719ad,883.0,892.0,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:5f2417264483469b96d46084228977db,exp:afe00d1fff2345ae8b260291a22719ad,892.0,894.0,ma:5edd10fc9fdc49d1af00c922f032d16c
tf:3e25b5f2f12b43ad8dbec3c851a14f06,exp:c58ae93572fa4adabf906c3bc8b5fa42,123.0,125.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:940067c21ded4bff9261222e671f8d9c,exp:c58ae93572fa4adabf906c3bc8b5fa42,125.0,127.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:be65a8ff8961494bb9d28f4ba1f9c83d,exp:c58ae93572fa4adabf906c3bc8b5fa42,127.0,131.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:28ca1543807c40e8ad0ab3b8638ad0e6,exp:c58ae93572fa4adabf906c3bc8b5fa42,131.0,136.0,ma:448666324cde4fcb91805b2274416bf9
tf:6cbdff39f28141faacb0ecb053f602bc,exp:c58ae93572fa4adabf906c3bc8b5fa42,136.0,145.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:e0e3e6611de945858624201e35d2a277,exp:c58ae93572fa4adabf906c3bc8b5fa42,506.0,511.0,ma:448666324cde4fcb91805b2274416bf9
tf:e23fe90b5e1b46178c71f2a859e71ef0,exp:c58ae93572fa4adabf906c3bc8b5fa42,511.0,513.0,ma:448666324cde4fcb91805b2274416bf9
tf:e3da21cd8b664606bd5524e8f727bc14,exp:c58ae93572fa4adabf906c3bc8b5fa42,513.0,517.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:eb161c22a2ea4141866db772aec65607,exp:c58ae93572fa4adabf906c3bc8b5fa42,517.0,522.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:3605c297f3854872a3371da79ba7efab,exp:c58ae93572fa4adabf906c3bc8b5fa42,513.0,517.0,ma:448666324cde4fcb91805b2274416bf9
tf:e347db5ea0eb4ebca88598b1762aa17e,exp:c58ae93572fa4adabf906c3bc8b5fa42,517.0,523.0,ma:448666324cde4fcb91805b2274416bf9
tf:5d1327377bd948788f775a5ae3173a43,exp:c58ae93572fa4adabf906c3bc8b5fa42,523.0,531.0,ma:448666324cde4fcb91805b2274416bf9
tf:c8f81b605000495ab406083c4f44f31d,exp:c58ae93572fa4adabf906c3bc8b5fa42,241.0,242.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:e2496dea6f294cf280b4822e4823c4d5,exp:c58ae93572fa4adabf906c3bc8b5fa42,242.5,250.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:fd5d167d5247425ab36e59774d0511bd,exp:c58ae93572fa4adabf906c3bc8b5fa42,522.0,526.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:8408808a2f744942af0a3d5a1659bd80,exp:c58ae93572fa4adabf906c3bc8b5fa42,531.0,541.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:1574bdc6da9547f38e001303783a2926,exp:c58ae93572fa4adabf906c3bc8b5fa42,536.0,537.0,ma:448666324cde4fcb91805b2274416bf9
tf:f050d1483dda4ff586cfe8ddc0fbd101,exp:c58ae93572fa4adabf906c3bc8b5fa42,537.0,542.0,ma:448666324cde4fcb91805b2274416bf9
tf:b9064b68c51b4a5cba8fa0f58744727a,exp:c58ae93572fa4adabf906c3bc8b5fa42,542.0,544.0,ma:448666324cde4fcb91805b2274416bf9
tf:28a8f5744f1b4f96a160948efe4dfd5e,exp:c58ae93572fa4adabf906c3bc8b5fa42,544.0,546.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:497d9e2512704057946f5893ae31db22,exp:c58ae93572fa4adabf906c3bc8b5fa42,546.0,550.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:d8f39a86ee5e40779337adad33b0d82c,exp:c58ae93572fa4adabf906c3bc8b5fa42,550.0,556.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:8e913bbda7f0498aac0b34e2573a7aa2,exp:c58ae93572fa4adabf906c3bc8b5fa42,544.0,552.0,ma:448666324cde4fcb91805b2274416bf9
tf:843c345537e94316909bb2b1f1ee52b8,exp:c58ae93572fa4adabf906c3bc8b5fa42,552.0,553.0,ma:448666324cde4fcb91805b2274416bf9
tf:dd54a7194393422eaabc74c4e75e24c7,exp:c58ae93572fa4adabf906c3bc8b5fa42,553.0,555.0,ma:448666324cde4fcb91805b2274416bf9
tf:60d2385ae1494275b7f8b4bf60df50c4,exp:c58ae93572fa4adabf906c3bc8b5fa42,556.0,559.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:3d87e539b3a24078bb45c061e1348d03,exp:c58ae93572fa4adabf906c3bc8b5fa42,559.0,560.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:1231111da1984d1a883e7bd24b082f44,exp:c58ae93572fa4adabf906c3bc8b5fa42,560.0,561.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:ae0e9068c50c4c98a5516fbcd9408d7a,exp:c58ae93572fa4adabf906c3bc8b5fa42,561.0,566.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:1fab3e0f1b05412e81d338b5085b0f31,exp:c58ae93572fa4adabf906c3bc8b5fa42,566.0,567.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:e9a2cabb420046ffabf8e5248697aef2,exp:c58ae93572fa4adabf906c3bc8b5fa42,572.0,579.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:38bc473a4c2d4af5a6d93ea6316a04ce,exp:c58ae93572fa4adabf906c3bc8b5fa42,579.0,585.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:2361490533b24ce789efc9f9b6dbd77f,exp:c58ae93572fa4adabf906c3bc8b5fa42,585.0,591.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:01f93867b22749b99df16c132de6f1e3,exp:c58ae93572fa4adabf906c3bc8b5fa42,591.0,600.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:00c025c628a9489c949be97c73fa33b4,exp:c58ae93572fa4adabf906c3bc8b5fa42,600.0,603.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:415a7b0a219b4bd3b7d4cfb18db5d304,exp:c58ae93572fa4adabf906c3bc8b5fa42,603.0,605.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:698aa261381f4af588b24a367c6229cd,exp:c58ae93572fa4adabf906c3bc8b5fa42,605.0,615.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:ee8e8cd800e044158b65344e372e4b23,exp:c58ae93572fa4adabf906c3bc8b5fa42,615.5,621.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:bbd66e9baa344cd39a9fbd6a3255fcde,exp:c58ae93572fa4adabf906c3bc8b5fa42,621.5,630.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:8e06c83c5da24b8a8ecd3ce6b1b87a5f,exp:c58ae93572fa4adabf906c3bc8b5fa42,541.0,554.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:7e9f68003c9146c68d491ee2085b9873,exp:c58ae93572fa4adabf906c3bc8b5fa42,554.5,560.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:59a0375ad1b9458491b4dda513732392,exp:c58ae93572fa4adabf906c3bc8b5fa42,565.5,579.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:8ceb0e78c63b405ab9510b148a7389fc,exp:c58ae93572fa4adabf906c3bc8b5fa42,635.5,649.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:293db882f162486aba91c8393d6002c5,exp:c58ae93572fa4adabf906c3bc8b5fa42,649.0,655.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:36a8b8e5e8c84a309811bbd68470c0f2,exp:c58ae93572fa4adabf906c3bc8b5fa42,655.0,661.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:d6069f853cd84b42a90ff72e86d95660,exp:c58ae93572fa4adabf906c3bc8b5fa42,661.0,664.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:32cbcedbb5784d8991e7699997583c95,exp:c58ae93572fa4adabf906c3bc8b5fa42,664.0,669.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:87752cc1cc804b1ab2acc6037159b66a,exp:c58ae93572fa4adabf906c3bc8b5fa42,669.0,675.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:1b44bfc076f9471792985a5b82742b3b,exp:c58ae93572fa4adabf906c3bc8b5fa42,675.0,687.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:9558a9008cbb4cd38cb11add52a2ae11,exp:c58ae93572fa4adabf906c3bc8b5fa42,692.0,705.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:323c8b9ae7f743a38c2653030232e367,exp:c58ae93572fa4adabf906c3bc8b5fa42,584.0,594.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:a2feb3f5085d429f92ed881724b115c0,exp:c58ae93572fa4adabf906c3bc8b5fa42,594.5,608.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:b02aa3e5ad6946a88f301333ae032145,exp:c58ae93572fa4adabf906c3bc8b5fa42,705.5,706.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:855d7b03e4c34fe8aa77adddb72237ca,exp:c58ae93572fa4adabf906c3bc8b5fa42,706.5,711.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:3bf09871f8f247acb25480ed73e5f885,exp:c58ae93572fa4adabf906c3bc8b5fa42,711.0,717.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:273a62a2a400440984bfe101c1814664,exp:c58ae93572fa4adabf906c3bc8b5fa42,717.0,721.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:d0a69ad0fecd4610a45de39cfa720798,exp:c58ae93572fa4adabf906c3bc8b5fa42,721.5,730.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:9e5ff570a7ee4560b0bb887a8124f4c9,exp:c58ae93572fa4adabf906c3bc8b5fa42,730.5,739.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:7ac40d2d8cf340adb97e706dfc38a198,exp:c58ae93572fa4adabf906c3bc8b5fa42,739.5,747.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:3d5f086e3dc146688df8f54f77d5777c,exp:c58ae93572fa4adabf906c3bc8b5fa42,747.0,759.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:cd778aba99ce42209b8397d989633a2a,exp:c58ae93572fa4adabf906c3bc8b5fa42,764.0,773.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:f0134f93992b4f09939e7daebfd95c42,exp:c58ae93572fa4adabf906c3bc8b5fa42,773.0,780.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:edad8e62e86e4685a6d93d216a16a59b,exp:c58ae93572fa4adabf906c3bc8b5fa42,780.5,792.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:14c55bf61a3e48c7a60e2cc819745a6b,exp:c58ae93572fa4adabf906c3bc8b5fa42,792.5,793.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:243bea6e9f2d440c9855ce88030977e1,exp:c58ae93572fa4adabf906c3bc8b5fa42,793.5,799.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:632f863d493c4406bbe8b4869dfe3bf4,exp:c58ae93572fa4adabf906c3bc8b5fa42,799.5,801.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:8bc10e9709b6423fa19570eeb679b95f,exp:c58ae93572fa4adabf906c3bc8b5fa42,608.0,614.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:24630eedab31470ca9434b369771918e,exp:c58ae93572fa4adabf906c3bc8b5fa42,614.0,620.0,ma:448666324cde4fcb91805b2274416bf9
tf:1a449d15370a4dd6a106636968d204d4,exp:c58ae93572fa4adabf906c3bc8b5fa42,620.0,622.0,ma:448666324cde4fcb91805b2274416bf9
tf:291a8a2a1fb94203b60c9cdea88609da,exp:c58ae93572fa4adabf906c3bc8b5fa42,801.0,806.0,ma:6306e0a47ec44d1a8f62a524509e4534
tm:243af574083447fcbc6c27b384c25746,exp:c58ae93572fa4adabf906c3bc8b5fa42,526.0,531.0,mr:14d3d7bb12f1464c91794f5a2687448b
tm:4df3f32b1b1d426f8bc4eaf13e020196,exp:c58ae93572fa4adabf906c3bc8b5fa42,567.0,572.0,mr:14d3d7bb12f1464c91794f5a2687448b
tm:e0bc080314944233bda54dd40d2416cf,exp:c58ae93572fa4adabf906c3bc8b5fa42,630.5,635.5,mr:14d3d7bb12f1464c91794f5a2687448b
tm:33490e0a81ff4e8c98ebf5b984266360,exp:c58ae93572fa4adabf906c3bc8b5fa42,687.0,692.0,mr:14d3d7bb12f1464c91794f5a2687448b
tm:58ed54a29f124e548ee156ba28049060,exp:c58ae93572fa4adabf906c3bc8b5fa42,759.0,764.0,mr:14d3d7bb12f1464c91794f5a2687448b
tm:7797f96b9d364118bf4835e4160ca15e,exp:c58ae93572fa4adabf906c3bc8b5fa42,536.0,541.0,mr:c8a53eadc3b54fb1aa430892a1798be7
tm:cb169249a53b4f93aec60311ecfca694,exp:c58ae93572fa4adabf906c3bc8b5fa42,560.5,565.5,mr:c8a53eadc3b54fb1aa430892a1798be7
tm:fb5afd1280d145f59694076b91e99922,exp:c58ae93572fa4adabf906c3bc8b5fa42,579.0,584.0,mr:c8a53eadc3b54fb1aa430892a1798be7
tm:9a992071aab34b81af842344f51571d3,exp:c58ae93572fa4adabf906c3bc8b5fa42,531.0,536.0,mr:c8a53eadc3b54fb1aa430892a1798be7
tm:a140f9672b71414cb7f5142ad76290aa,exp:c58ae93572fa4adabf906c3bc8b5fa42,555.0,560.0,mr:c8a53eadc3b54fb1aa430892a1798be7
tf:f79ecf960b6e4aefa696b42b38b477bc,exp:c58ae93572fa4adabf906c3bc8b5fa42,614.0,626.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:6862181680624e58a3f43b475df7cbc1,exp:c58ae93572fa4adabf906c3bc8b5fa42,806.0,813.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:4379b562f5254d11926f1a4276b9786d,exp:c58ae93572fa4adabf906c3bc8b5fa42,626.0,636.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:2d791c98b34746dbbbbcba22a5605461,exp:c58ae93572fa4adabf906c3bc8b5fa42,813.5,814.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:92e164da2f2b41219ff746c9fba43cae,exp:c58ae93572fa4adabf906c3bc8b5fa42,814.5,820.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:95a7807c172c4b128130f2653bd86351,exp:c58ae93572fa4adabf906c3bc8b5fa42,820.5,826.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:1b986124226d4591ba4504ecf054ac69,exp:c58ae93572fa4adabf906c3bc8b5fa42,826.5,828.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:f9449003fc114cb092ee486bf2b8756f,exp:c58ae93572fa4adabf906c3bc8b5fa42,828.0,840.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:31b15291a2e144839821e252b6544b26,exp:c58ae93572fa4adabf906c3bc8b5fa42,840.0,852.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:d61b9fad988e48b483aa7908369cb39b,exp:c58ae93572fa4adabf906c3bc8b5fa42,636.5,645.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:8a4333104a2442b186b72dcf87a516f6,exp:c58ae93572fa4adabf906c3bc8b5fa42,852.0,859.0,ma:6306e0a47ec44d1a8f62a524509e4534
tf:94b7fa0a3c5b49a3bfb616a7702b9499,exp:c58ae93572fa4adabf906c3bc8b5fa42,859.0,869.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:495200c9a136479db9e92ba6c35c2a41,exp:c58ae93572fa4adabf906c3bc8b5fa42,645.5,654.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:bbd1120b2ab441508114d68a389a564c,exp:c58ae93572fa4adabf906c3bc8b5fa42,654.5,659.5,ma:448666324cde4fcb91805b2274416bf9
tf:465c98b6beff494288960d66a3602c31,exp:c58ae93572fa4adabf906c3bc8b5fa42,869.5,876.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:78925d7321824993b5d84aaff4482155,exp:c58ae93572fa4adabf906c3bc8b5fa42,654.5,668.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:5131f01b3e1e4ba2841c61e7e0c16b6e,exp:c58ae93572fa4adabf906c3bc8b5fa42,668.0,675.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:392f95d8c80c47f7b4dfcd39ffd8bd9a,exp:c58ae93572fa4adabf906c3bc8b5fa42,675.5,687.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:7b3399a8c3dd41e78c8a5d8ba540db49,exp:c58ae93572fa4adabf906c3bc8b5fa42,876.5,882.5,ma:6306e0a47ec44d1a8f62a524509e4534
tf:297e2e7b62f044cebcc64f792c366a21,exp:c58ae93572fa4adabf906c3bc8b5fa42,687.5,693.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:13e3b8e44fbf4f9a964bb10d339eacda,exp:c58ae93572fa4adabf906c3bc8b5fa42,703.5,709.5,ma:448666324cde4fcb91805b2274416bf9
tf:465fc8606c07482bb0a8fec5a39335c6,exp:c58ae93572fa4adabf906c3bc8b5fa42,709.5,717.5,ma:448666324cde4fcb91805b2274416bf9
tf:c2e1bcee6b5b451287dd8a89d05395c9,exp:c58ae93572fa4adabf906c3bc8b5fa42,717.5,725.5,ma:448666324cde4fcb91805b2274416bf9
tf:ecff300cc4104157aa3f9436c0f376d8,exp:c58ae93572fa4adabf906c3bc8b5fa42,725.5,732.5,ma:448666324cde4fcb91805b2274416bf9
tf:0743937833114419877ce83a6ea357b3,exp:c58ae93572fa4adabf906c3bc8b5fa42,732.5,736.5,ma:448666324cde4fcb91805b2274416bf9
tf:a98ea628047646b1a007ec407d228289,exp:c58ae93572fa4adabf906c3bc8b5fa42,698.5,701.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:0b0794378dd543e6973ea499f54e3e17,exp:c58ae93572fa4adabf906c3bc8b5fa42,701.5,713.5,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:a17412f923c243f987b42bf62dde873d,exp:c58ae93572fa4adabf906c3bc8b5fa42,736.5,742.5,ma:448666324cde4fcb91805b2274416bf9
tf:299715de3f7140b982a8ac289e7ed5c4,exp:c58ae93572fa4adabf906c3bc8b5fa42,742.5,744.5,ma:448666324cde4fcb91805b2274416bf9
tf:878cce419a54408d8423f2ad04920ea6,exp:c58ae93572fa4adabf906c3bc8b5fa42,744.5,745.5,ma:448666324cde4fcb91805b2274416bf9
tf:2f6a602d3da543d6bcdb7bdcc2bb4612,exp:c58ae93572fa4adabf906c3bc8b5fa42,713.5,715.0,ma:c83e02cfdfee42fc959424ebc49a69f7
tf:3f5e2a946098419183277e0fba1f7309,exp:c58ae93572fa4adabf906c3bc8b5fa42,715.0,716.5,ma:c83e02cfdfee42fc959424ebc49a69f7
